Next,ProductId,Year,Month,Units,Avg,Count,Max,Min,Prev
2.0000,940,2018,1,4.0000,4.000000,1,4.0000,4.0000,1.0000
2.0000,940,2018,2,2.0000,1.000000,2,1.0000,1.0000,4.0000
1.0000,940,2018,3,2.0000,2.000000,1,2.0000,2.0000,2.0000
4.0000,940,2018,4,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,940,2018,5,4.0000,2.000000,2,2.0000,2.0000,1.0000
4.0000,940,2018,6,1.0000,1.000000,1,1.0000,1.0000,4.0000
1.0000,940,2018,7,4.0000,1.333333,3,2.0000,1.0000,1.0000
0.0000,940,2018,9,1.0000,1.000000,1,1.0000,1.0000,4.0000
1.0000,942,2017,9,6.0000,1.500000,4,3.0000,1.0000,0.0000
2.0000,942,2017,11,1.0000,1.000000,1,1.0000,1.0000,6.0000
2.0000,942,2018,1,2.0000,2.000000,1,2.0000,2.0000,1.0000
7.0000,942,2018,2,2.0000,1.000000,2,1.0000,1.0000,2.0000
4.0000,942,2018,3,7.0000,3.500000,2,6.0000,1.0000,2.0000
0.0000,942,2018,5,4.0000,1.333333,3,2.0000,1.0000,7.0000
100.0000,944,2017,12,50.0000,50.000000,1,50.0000,50.0000,0.0000
200.0000,944,2018,4,100.0000,100.000000,1,100.0000,100.0000,50.0000
14.0000,944,2018,7,200.0000,200.000000,1,200.0000,200.0000,100.0000
0.0000,944,2018,8,14.0000,14.000000,1,14.0000,14.0000,200.0000
2.0000,947,2017,9,9.0000,1.500000,6,4.0000,1.0000,0.0000
4.0000,947,2017,10,2.0000,2.000000,1,2.0000,2.0000,9.0000
4.0000,947,2017,11,4.0000,2.000000,2,3.0000,1.0000,2.0000
6.0000,947,2017,12,4.0000,2.000000,2,3.0000,1.0000,4.0000
10.0000,947,2018,1,6.0000,6.000000,1,6.0000,6.0000,4.0000
5.0000,947,2018,2,10.0000,10.000000,1,10.0000,10.0000,6.0000
4.0000,947,2018,3,5.0000,2.500000,2,4.0000,1.0000,10.0000
1.0000,947,2018,4,4.0000,1.333333,3,2.0000,1.0000,5.0000
5.0000,947,2018,6,1.0000,1.000000,1,1.0000,1.0000,4.0000
0.0000,947,2018,8,5.0000,5.000000,1,5.0000,5.0000,1.0000
0.0000,948,2018,4,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,949,2018,3,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,950,2017,10,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,950,2018,4,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,951,2017,9,44.0000,2.315789,19,6.0000,1.0000,0.0000
3.0000,951,2017,11,2.0000,1.000000,2,1.0000,1.0000,44.0000
7.0000,951,2017,12,3.0000,3.000000,1,3.0000,3.0000,2.0000
9.0000,951,2018,2,7.0000,2.333333,3,4.0000,1.0000,3.0000
1.0000,951,2018,4,9.0000,4.500000,2,5.0000,4.0000,7.0000
8.0000,951,2018,5,1.0000,1.000000,1,1.0000,1.0000,9.0000
4.0000,951,2018,6,8.0000,1.600000,5,3.0000,1.0000,1.0000
1.0000,951,2018,7,4.0000,1.333333,3,2.0000,1.0000,8.0000
1.0000,951,2018,8,1.0000,1.000000,1,1.0000,1.0000,4.0000
0.0000,951,2018,9,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,953,2017,9,8.0000,2.000000,4,3.0000,1.0000,0.0000
1.0000,953,2017,10,1.0000,1.000000,1,1.0000,1.0000,8.0000
9.0000,953,2017,12,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,953,2018,2,9.0000,1.800000,5,4.0000,1.0000,1.0000
1.0000,953,2018,3,1.0000,1.000000,1,1.0000,1.0000,9.0000
1.0000,953,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,953,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,953,2018,7,2.0000,1.000000,2,1.0000,1.0000,1.0000
1.0000,956,2017,11,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,956,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,956,2018,3,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,957,2017,11,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,958,2017,9,4.0000,2.000000,2,3.0000,1.0000,0.0000
1.0000,958,2017,12,1.0000,1.000000,1,1.0000,1.0000,4.0000
1.0000,958,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,958,2018,7,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,958,2018,8,2.0000,1.000000,2,1.0000,1.0000,1.0000
0.0000,958,2018,9,2.0000,2.000000,1,2.0000,2.0000,2.0000
0.0000,962,2018,5,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,963,2018,4,1.0000,1.000000,1,1.0000,1.0000,0.0000
100.0000,969,2017,9,6.0000,6.000000,1,6.0000,6.0000,0.0000
102.0000,969,2018,3,100.0000,100.000000,1,100.0000,100.0000,6.0000
20.0000,969,2018,4,102.0000,51.000000,2,100.0000,2.0000,100.0000
9.0000,969,2018,5,20.0000,20.000000,1,20.0000,20.0000,102.0000
200.0000,969,2018,6,9.0000,4.500000,2,5.0000,4.0000,20.0000
134.0000,969,2018,7,200.0000,200.000000,1,200.0000,200.0000,9.0000
0.0000,969,2018,8,134.0000,44.666666,3,100.0000,14.0000,200.0000
0.0000,970,2018,3,1.0000,1.000000,1,1.0000,1.0000,0.0000
3.0000,971,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,971,2017,10,3.0000,3.000000,1,3.0000,3.0000,1.0000
1.0000,971,2017,11,2.0000,2.000000,1,2.0000,2.0000,3.0000
3.0000,971,2017,12,1.0000,1.000000,1,1.0000,1.0000,2.0000
2.0000,971,2018,3,3.0000,1.500000,2,2.0000,1.0000,1.0000
2.0000,971,2018,4,2.0000,1.000000,2,1.0000,1.0000,3.0000
2.0000,971,2018,7,2.0000,1.000000,2,1.0000,1.0000,2.0000
2.0000,971,2018,8,2.0000,1.000000,2,1.0000,1.0000,2.0000
0.0000,971,2018,9,2.0000,1.000000,2,1.0000,1.0000,2.0000
0.0000,974,2017,9,6.0000,3.000000,2,5.0000,1.0000,0.0000
2.0000,975,2017,11,2.0000,2.000000,1,2.0000,2.0000,0.0000
2.0000,975,2017,12,2.0000,2.000000,1,2.0000,2.0000,2.0000
4.0000,975,2018,3,2.0000,2.000000,1,2.0000,2.0000,2.0000
1.0000,975,2018,5,4.0000,2.000000,2,2.0000,2.0000,2.0000
2.0000,975,2018,6,1.0000,1.000000,1,1.0000,1.0000,4.0000
0.0000,975,2018,8,2.0000,2.000000,1,2.0000,2.0000,1.0000
8.0000,976,2017,9,32.0000,2.000000,16,5.0000,1.0000,0.0000
2.0000,976,2017,10,8.0000,1.600000,5,3.0000,1.0000,32.0000
2.0000,976,2017,11,2.0000,1.000000,2,1.0000,1.0000,8.0000
8.0000,976,2017,12,2.0000,2.000000,1,2.0000,2.0000,2.0000
8.0000,976,2018,1,8.0000,1.600000,5,2.0000,1.0000,2.0000
5.0000,976,2018,2,8.0000,1.600000,5,2.0000,1.0000,8.0000
3.0000,976,2018,3,5.0000,1.250000,4,2.0000,1.0000,8.0000
4.0000,976,2018,4,3.0000,1.500000,2,2.0000,1.0000,5.0000
5.0000,976,2018,5,4.0000,1.000000,4,1.0000,1.0000,3.0000
21.0000,976,2018,6,5.0000,1.000000,5,1.0000,1.0000,4.0000
8.0000,976,2018,7,21.0000,2.333333,9,10.0000,1.0000,5.0000
1.0000,976,2018,8,8.0000,2.000000,4,4.0000,1.0000,21.0000
0.0000,976,2018,9,1.0000,1.000000,1,1.0000,1.0000,8.0000
2.0000,977,2017,9,11.0000,2.200000,5,4.0000,1.0000,0.0000
1.0000,977,2017,11,2.0000,2.000000,1,2.0000,2.0000,11.0000
0.0000,977,2018,3,1.0000,1.000000,1,1.0000,1.0000,2.0000
13.0000,978,2017,9,20.0000,1.818181,11,4.0000,1.0000,0.0000
2.0000,978,2017,10,13.0000,2.166666,6,6.0000,1.0000,20.0000
1.0000,978,2017,11,2.0000,1.000000,2,1.0000,1.0000,13.0000
11.0000,978,2018,1,1.0000,1.000000,1,1.0000,1.0000,2.0000
5.0000,978,2018,2,11.0000,5.500000,2,8.0000,3.0000,1.0000
3.0000,978,2018,3,5.0000,2.500000,2,4.0000,1.0000,11.0000
4.0000,978,2018,5,3.0000,1.000000,3,1.0000,1.0000,5.0000
3.0000,978,2018,7,4.0000,1.333333,3,2.0000,1.0000,3.0000
0.0000,978,2018,8,3.0000,1.500000,2,2.0000,1.0000,4.0000
1.0000,980,2017,9,3.0000,1.500000,2,2.0000,1.0000,0.0000
1.0000,980,2017,10,1.0000,1.000000,1,1.0000,1.0000,3.0000
1.0000,980,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,980,2018,4,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,980,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,980,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,980,2018,8,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,981,2017,9,3.0000,1.500000,2,2.0000,1.0000,0.0000
1.0000,982,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,982,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
3.0000,983,2017,9,3.0000,3.000000,1,3.0000,3.0000,0.0000
4.0000,983,2017,11,3.0000,1.500000,2,2.0000,1.0000,3.0000
2.0000,983,2018,1,4.0000,4.000000,1,4.0000,4.0000,3.0000
1.0000,983,2018,2,2.0000,2.000000,1,2.0000,2.0000,4.0000
0.0000,983,2018,3,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,984,2017,9,3.0000,1.500000,2,2.0000,1.0000,0.0000
0.0000,984,2017,12,1.0000,1.000000,1,1.0000,1.0000,3.0000
2.0000,985,2017,9,5.0000,2.500000,2,3.0000,2.0000,0.0000
1.0000,985,2017,10,2.0000,1.000000,2,1.0000,1.0000,5.0000
1.0000,985,2017,11,1.0000,1.000000,1,1.0000,1.0000,2.0000
2.0000,985,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,985,2018,3,2.0000,1.000000,2,1.0000,1.0000,1.0000
1.0000,985,2018,4,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,985,2018,8,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,986,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,989,2018,2,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,990,2018,1,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,992,2017,9,11.0000,1.375000,8,2.0000,1.0000,0.0000
2.0000,992,2017,11,1.0000,1.000000,1,1.0000,1.0000,11.0000
4.0000,992,2018,1,2.0000,2.000000,1,2.0000,2.0000,1.0000
2.0000,992,2018,2,4.0000,1.333333,3,2.0000,1.0000,2.0000
1.0000,992,2018,3,2.0000,2.000000,1,2.0000,2.0000,4.0000
1.0000,992,2018,4,1.0000,1.000000,1,1.0000,1.0000,2.0000
3.0000,992,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,992,2018,7,3.0000,1.000000,3,1.0000,1.0000,1.0000
0.0000,992,2018,8,1.0000,1.000000,1,1.0000,1.0000,3.0000
2.0000,993,2017,9,3.0000,1.000000,3,1.0000,1.0000,0.0000
1.0000,993,2017,10,2.0000,1.000000,2,1.0000,1.0000,3.0000
1.0000,993,2018,2,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,993,2018,4,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,995,2018,2,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,996,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
1.0000,996,2018,4,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,996,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,997,2018,7,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,997,2018,9,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,998,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,998,2017,11,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,998,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,999,2017,11,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1000,2017,10,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1005,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1006,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1007,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,1009,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,1012,2017,10,48.0000,24.000000,2,24.0000,24.0000,0.0000
16.0000,1012,2017,12,2.0000,2.000000,1,2.0000,2.0000,48.0000
0.0000,1012,2018,5,16.0000,16.000000,1,16.0000,16.0000,2.0000
20.0000,1015,2017,9,163.0000,40.750000,4,150.0000,1.0000,0.0000
10.0000,1015,2017,10,20.0000,20.000000,1,20.0000,20.0000,163.0000
57.0000,1015,2017,11,10.0000,5.000000,2,8.0000,2.0000,20.0000
10.0000,1015,2018,1,57.0000,19.000000,3,50.0000,1.0000,10.0000
116.0000,1015,2018,2,10.0000,10.000000,1,10.0000,10.0000,57.0000
7.0000,1015,2018,3,116.0000,29.000000,4,80.0000,1.0000,10.0000
37.0000,1015,2018,4,7.0000,3.500000,2,4.0000,3.0000,116.0000
11.0000,1015,2018,5,37.0000,9.250000,4,28.0000,1.0000,7.0000
21.0000,1015,2018,7,11.0000,5.500000,2,10.0000,1.0000,37.0000
0.0000,1015,2018,9,21.0000,10.500000,2,19.0000,2.0000,11.0000
82.0000,1016,2017,9,42.0000,8.400000,5,18.0000,1.0000,0.0000
51.0000,1016,2017,10,82.0000,16.400000,5,30.0000,10.0000,42.0000
51.0000,1016,2017,11,51.0000,8.500000,6,20.0000,1.0000,82.0000
124.0000,1016,2018,1,51.0000,25.500000,2,50.0000,1.0000,51.0000
28.0000,1016,2018,2,124.0000,31.000000,4,75.0000,14.0000,51.0000
3.0000,1016,2018,3,28.0000,9.333333,3,16.0000,2.0000,124.0000
28.0000,1016,2018,4,3.0000,3.000000,1,3.0000,3.0000,28.0000
65.0000,1016,2018,5,28.0000,9.333333,3,20.0000,3.0000,3.0000
24.0000,1016,2018,7,65.0000,10.833333,6,20.0000,1.0000,28.0000
92.0000,1016,2018,8,24.0000,24.000000,1,24.0000,24.0000,65.0000
0.0000,1016,2018,9,92.0000,30.666666,3,71.0000,2.0000,24.0000
6.0000,1017,2017,9,125.0000,62.500000,2,105.0000,20.0000,0.0000
40.0000,1017,2018,1,6.0000,6.000000,1,6.0000,6.0000,125.0000
55.0000,1017,2018,7,40.0000,13.333333,3,20.0000,10.0000,6.0000
19.0000,1017,2018,8,55.0000,18.333333,3,30.0000,10.0000,40.0000
0.0000,1017,2018,9,19.0000,19.000000,1,19.0000,19.0000,55.0000
1.0000,1018,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1018,2017,12,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,1018,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1018,2018,7,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1020,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1023,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1024,2017,9,3.0000,1.500000,2,2.0000,1.0000,0.0000
0.0000,1025,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1026,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
4.0000,1027,2017,9,7.0000,7.000000,1,7.0000,7.0000,0.0000
0.0000,1027,2018,8,4.0000,4.000000,1,4.0000,4.0000,7.0000
0.0000,1028,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1030,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1031,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1032,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1036,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
3.0000,1037,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,1037,2017,11,3.0000,1.000000,3,1.0000,1.0000,1.0000
1.0000,1037,2018,8,2.0000,2.000000,1,2.0000,2.0000,3.0000
0.0000,1037,2018,9,1.0000,1.000000,1,1.0000,1.0000,2.0000
3.0000,1038,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,1038,2018,9,3.0000,1.500000,2,2.0000,1.0000,2.0000
8.0000,1039,2017,9,5.0000,1.666666,3,3.0000,1.0000,0.0000
0.0000,1039,2017,10,8.0000,8.000000,1,8.0000,8.0000,5.0000
0.0000,1042,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,1045,2017,10,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1046,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1047,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1048,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,1050,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1050,2018,8,2.0000,2.000000,1,2.0000,2.0000,1.0000
1.0000,1054,2017,9,3.0000,1.500000,2,2.0000,1.0000,0.0000
0.0000,1054,2018,4,1.0000,1.000000,1,1.0000,1.0000,3.0000
1.0000,1057,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,1057,2017,10,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,1066,2017,9,10.0000,5.000000,2,7.0000,3.0000,0.0000
0.0000,1067,2017,9,11.0000,11.000000,1,11.0000,11.0000,0.0000
0.0000,1068,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1069,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1069,2017,12,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1070,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1071,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1072,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1073,2017,9,3.0000,3.000000,1,3.0000,3.0000,0.0000
0.0000,1074,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,1076,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
0.0000,1076,2017,10,2.0000,1.000000,2,1.0000,1.0000,2.0000
0.0000,1077,2017,11,21.0000,7.000000,3,10.0000,4.0000,0.0000
1.0000,1078,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,1078,2018,4,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,1079,2017,9,12.0000,6.000000,2,7.0000,5.0000,0.0000
0.0000,1082,2017,9,30.0000,15.000000,2,20.0000,10.0000,0.0000
0.0000,1083,2017,9,30.0000,30.000000,1,30.0000,30.0000,0.0000
0.0000,1090,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1091,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1094,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1095,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,1096,2018,6,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1097,2017,9,3.0000,1.000000,3,1.0000,1.0000,0.0000
2.0000,1098,2017,9,10.0000,10.000000,1,10.0000,10.0000,0.0000
2.0000,1098,2017,11,2.0000,2.000000,1,2.0000,2.0000,10.0000
0.0000,1098,2018,8,2.0000,2.000000,1,2.0000,2.0000,2.0000
0.0000,1099,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1100,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1100,2018,1,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1100,2018,4,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,1101,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
0.0000,1101,2018,7,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,1102,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1103,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
1.0000,1103,2018,4,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,1103,2018,7,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1104,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1105,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1106,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
1.0000,1106,2017,11,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,1106,2018,4,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1107,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1108,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,1109,2017,9,56.0000,28.000000,2,48.0000,8.0000,0.0000
1.0000,1110,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
1.0000,1110,2018,2,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,1110,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1110,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1111,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1112,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1112,2018,4,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,1113,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1113,2017,11,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1113,2018,7,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1114,2017,9,10.0000,10.000000,1,10.0000,10.0000,0.0000
5.0000,1115,2017,9,8.0000,8.000000,1,8.0000,8.0000,0.0000
1.0000,1115,2018,3,5.0000,5.000000,1,5.0000,5.0000,8.0000
10.0000,1115,2018,7,1.0000,1.000000,1,1.0000,1.0000,5.0000
1.0000,1115,2018,8,10.0000,10.000000,1,10.0000,10.0000,1.0000
0.0000,1115,2018,9,1.0000,1.000000,1,1.0000,1.0000,10.0000
1.0000,1119,2017,10,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1119,2018,8,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1121,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1122,2017,9,6.0000,6.000000,1,6.0000,6.0000,0.0000
0.0000,1123,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1124,2017,9,19.0000,4.750000,4,12.0000,1.0000,0.0000
2.0000,1124,2017,12,1.0000,1.000000,1,1.0000,1.0000,19.0000
4.0000,1124,2018,4,2.0000,1.000000,2,1.0000,1.0000,1.0000
9.0000,1124,2018,8,4.0000,1.333333,3,2.0000,1.0000,2.0000
0.0000,1124,2018,9,9.0000,1.500000,6,2.0000,1.0000,4.0000
1.0000,1126,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
0.0000,1126,2018,2,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,1127,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1127,2017,10,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1127,2017,12,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,1128,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1129,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1130,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1131,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1132,2017,9,7.0000,7.000000,1,7.0000,7.0000,0.0000
0.0000,1133,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,1134,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1135,2017,9,3.0000,3.000000,1,3.0000,3.0000,0.0000
0.0000,1136,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1137,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1138,2017,9,8.0000,8.000000,1,8.0000,8.0000,0.0000
0.0000,1139,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1140,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1141,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1142,2018,4,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1143,2017,9,25.0000,25.000000,1,25.0000,25.0000,0.0000
0.0000,1144,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1145,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1146,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
0.0000,1148,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1149,2017,9,3.0000,1.500000,2,2.0000,1.0000,0.0000
0.0000,1149,2017,12,1.0000,1.000000,1,1.0000,1.0000,3.0000
0.0000,1150,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,1151,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1151,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,1152,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,1152,2017,10,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,1152,2018,2,2.0000,2.000000,1,2.0000,2.0000,1.0000
0.0000,1152,2018,4,2.0000,1.000000,2,1.0000,1.0000,2.0000
0.0000,1153,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1154,2017,11,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1159,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,1160,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1162,2018,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
0.0000,1163,2018,1,6.0000,6.000000,1,6.0000,6.0000,0.0000
1.0000,1165,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
5.0000,1165,2017,11,1.0000,1.000000,1,1.0000,1.0000,1.0000
3.0000,1165,2018,8,5.0000,1.250000,4,2.0000,1.0000,1.0000
0.0000,1165,2018,9,3.0000,1.000000,3,1.0000,1.0000,5.0000
0.0000,1167,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1168,2017,9,3.0000,3.000000,1,3.0000,3.0000,0.0000
0.0000,1169,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1170,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1171,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,1173,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1174,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,1175,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
